AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
17.393578,54.506973,48.040001,41.24979,54.459835,36.400002,38.919998,108.690002,14.833403,4.38,88.248238,308.690002,83.458755,14.567387,33.193756,108.529999,225.100006,906.679993,62.639999,15.7,49.138763,53.5,124.150002,19.380198,101.588051,20.793301,22.118952,42.958298,34.367897,51.034241,53.099998,23.809999,23.68187,61.019878,19.537876,22.74,50.120918,457.559967,459.734741,38.427113,40.07843,48.025002,74.379997,22.48,19.877625,60.734409,138.513336,70.079155,40.124893,41.599388,38.310001,45.316689,65.32,37.721741,34.028934,26.884409,107.447159,20.906666,30.69492,13.59,23.029902,31.98,38.274284,34.785004,57.876579,13.685686,115.769997,31.480709,44.044189,70.0672,50.334236,269.519989,30.881876,30.449924,3.5325,37.549999,20.973457,24.044394,16.309999,31.685492,33.689999,97.129997,61.211632,45.709999,85.510002,42.617966,55.038578,101.149719,108.895912,23.471907,37.425632
17.365299,54.690643,48.189999,40.978516,54.836361,36.869999,39.650002,111.580002,14.717857,4.64,88.637413,304.109985,83.561943,14.863122,32.06797,111.199997,223.119995,899.599976,63.119999,15.75,49.148651,56.400002,124.57,19.587831,101.293823,20.906481,22.515509,43.385876,34.985657,50.527103,53.689999,24.16,22.088772,61.413559,19.612705,22.9025,50.52882,453.639648,455.795807,38.802803,40.521568,47.799999,74.900002,22.709999,19.128597,60.603603,140.490005,70.781258,40.138229,41.538067,38.41,45.262272,65.769997,38.333096,34.062973,26.954927,104.709465,21.086666,30.437262,13.69,21.9485,32.299999,38.058571,35.17989,58.521114,13.629488,117.029999,31.609207,44.492668,71.349525,49.105007,267.480011,31.1203,30.57494,3.590888,37.630001,20.633396,24.093464,16.43,31.434679,34.490002,97.800003,61.211632,45.880001,86.790001,43.31213,55.921772,101.242493,110.212502,23.677174,39.403088
17.186178,53.828033,48.07,40.673336,54.881554,36.490002,42.950001,112.169998,14.717857,4.03,92.546021,305.230011,83.533798,14.815422,32.281193,111.080002,230.270004,896.289978,64.730003,15.77,49.267399,56.439999,128.309998,19.689438,102.167809,20.874144,22.374512,43.276703,34.922916,50.768967,53.549999,24.27,21.539854,60.391865,19.458897,22.945,52.160469,446.625946,448.748749,37.884495,40.615685,48.009998,74.309998,23.110001,18.963985,59.865551,130.889999,70.640839,40.438366,41.486969,38.380001,45.888142,67.699997,37.977238,33.926823,27.051884,103.68895,21.129999,26.967554,13.73,22.108704,32.669998,37.797142,35.48035,58.971428,13.339098,118.419998,31.601173,44.562256,71.028915,49.378166,274.859985,31.223133,30.713352,3.542232,37.470001,21.956873,24.103277,16.68,31.150427,34.509998,97.389999,61.330582,45.740002,88.510002,43.372128,56.03418,100.755417,110.204216,23.756126,39.428883
17.11076,54.000305,48.279999,40.639435,55.092392,36.470001,44,112.800003,14.531221,3.9,92.173782,303.480011,83.158585,14.452909,32.230022,110.010002,231.669998,900.47998,64.639999,15.65,50.009525,55.119999,128.190002,19.848478,102.150497,20.793301,22.312824,43.513241,35.169064,51.494576,53.709999,24.01,21.58938,59.941952,19.496309,23.0375,51.821991,453.649597,455.805817,39.128376,40.764706,48.709999,74.730003,23.24,18.741749,60.173859,131.970001,70.097885,40.224945,41.573837,38.525002,45.298542,67.510002,37.840359,33.850231,27.060699,104.179588,21.543333,27.491446,13.83,22.140745,32.650002,37.422855,35.437428,58.812489,13.329729,119.610001,31.641323,44.701447,71.020706,49.980728,277.98999,31.550381,30.816044,3.581157,37.48,21.993641,24.054209,16.559999,31.284182,35,98.669998,61.499107,45.650002,88.239998,43.929157,56.275043,100.709045,110.444359,23.732441,39.471863
17.016479,53.073082,48.07,41.012432,54.58786,36.48,44,109.419998,14.451233,3.66,90.202545,301.059998,83.083534,14.519688,32.0765,109.839996,222.649994,895.789978,63.169998,15.58,49.396034,53.830002,127.769997,19.941246,103.059067,20.663952,22.268761,43.513241,34.893963,51.549198,53.139999,23.83,21.312857,59.782604,19.388224,22.969999,51.309921,450.212494,452.352356,39.929813,40.513725,48.185001,73.769997,22.85,18.72529,59.575943,131.539993,69.835754,40.098213,41.394993,38.380001,45.398327,67.790001,37.365875,34.045952,27.395657,104.9842,21.549999,27.328264,13.64,22.108704,32.32,35.751427,35.119789,58.521114,13.310995,118.540001,31.480709,44.268425,70.8563,50.053043,268.339996,31.344694,30.208832,3.581157,37.34,22.287743,23.7696,16.48,32.546589,34.560001,95.900002,61.142242,45.310001,86.550003,43.714897,54.460491,100.616272,108.904167,23.779816,39.403088
17.44072,55.799004,47.799999,40.885269,54.384544,36.860001,43.43,109.760002,14.309031,3.63,90.185616,298.940002,82.933456,14.681865,31.462431,113.370003,226.610001,894.02002,63.259998,15.4,48.871593,55.150002,128.220001,19.861725,102.020706,20.688204,21.977955,43.258511,34.628521,52.657104,52.880001,25.41,21.502708,59.782604,18.995367,23.002501,51.969532,449.76416,451.901917,39.337082,40.376472,48.395,81.57,22.969999,18.873447,58.959343,127.986664,69.311523,39.65134,41.103729,38.055,44.482201,67.720001,36.836639,33.594959,27.148849,105.514091,21.076666,27.448503,13.11,21.756247,32.380001,34.471428,35.428852,59.059719,13.310995,117.830002,31.496769,43.456512,70.395966,49.32193,267.929993,31.148338,29.740021,3.581157,37.240002,22.526703,23.759787,16.59,32.546589,34.970001,94.059998,61.033199,45.34,85.260002,43.774906,54.21962,99.734886,108.581253,23.432428,39.127968
17.751822,55.544411,47.790001,41.326092,54.346893,36.73,43.880001,107.559998,14.335692,3.7,92.64753,303.399994,84.115395,14.481527,31.470957,125.849998,227.479996,912,63.82,14.88,49.109077,55.860001,127.75,19.512726,101.631325,20.61544,21.995586,43.00378,35.048409,53.039413,52.75,24.639999,21.255075,60.926155,19.329716,23.1775,52.820065,442.192566,444.294281,39.320389,40.529411,48.685001,80.860001,23.379999,18.980448,59.0154,125.110001,69.742142,39.878109,41.073071,38.080002,44.591034,69.209999,37.283756,33.765148,27.448542,110.881523,21.1,26.958963,13.29,21.964514,32.59,35.248573,35.660637,59.227459,13.357833,122.629997,31.512838,43.402378,70.321999,50.952866,267.829987,31.400784,30.436533,3.678471,36.790001,22.434792,23.956068,16.41,32.814129,34.299999,95.309998,61.162067,45.93,87.620003,43.714897,51.008041,100.384308,107.778053,23.52717,39.918949
17.996933,55.859806,47.639999,41.165012,54.580334,36.509998,42.75,112.5,14.335692,3.82,92.723679,312.01001,83.655739,16.656618,31.368608,127.559998,223.229996,900.080017,63.91,14.48,48.149258,56.48,126.610001,19.318356,100.869812,20.61544,21.748833,43.021976,35.106312,52.883369,53.130001,25.82,21.564613,44.241756,19.509426,23.1975,54.304165,441.021942,443.118103,39.303692,40.486275,48.299999,81.440002,23.34,19.145063,59.716072,127.43,70.219582,39.204475,41.052631,37.970001,44.872231,69.019997,37.648754,33.433289,27.836378,110.125984,20.959999,27.1565,12.59,22.453152,33.43,35.187141,35.497536,58.0355,13.301631,123.059998,31.53693,43.379177,70.124741,51.908951,269.209991,31.386761,32.753765,3.659008,36.32,22.012018,23.720531,16.82,32.697079,36.25,99.68,60.934074,47.32,80.709999,43.552082,50.285427,99.827644,108.457039,23.487698,39.704002
18.128922,56.721161,47.169998,41.114147,54.294167,36.16,42.34,110.050003,14.23793,3.75,92.529099,306.100006,83.899643,17.429348,31.206568,129.330002,215.960007,888.109985,62.41,14.34,47.783142,56.66,125.690002,19.172575,101.363045,20.478001,21.722395,42.67627,35.024273,53.819633,52.939999,25.48,21.312857,43.145084,19.672422,23.1,53.826824,439.487701,441.576569,39.362133,40.498039,48.865002,80.900002,23.030001,19.128597,59.361057,130.333328,69.920013,38.524174,41.042412,38,44.219158,69.050003,37.375004,33.365215,27.862827,113.452431,20.203333,27.087795,12.47,22.573311,33.099998,34.994286,35.076889,56.437389,13.273527,123.57,31.53693,43.34053,70.075409,51.611656,269.200012,31.363392,32.347473,3.649277,36.419998,21.690338,23.494808,16.969999,32.494987,34.849998,98.889999,60.696167,47.360001,79.660004,43.380692,50.261341,98.899902,108.697205,23.582441,39.265522
18.100634,57.421642,47.360001,41.478668,54.324306,36.580002,42.450001,117.080002,14.46012,3.82,94.077301,302.410004,84.509384,17.343489,31.428318,131.690002,216.929993,886.859985,64.129997,14.44,48.762749,56.439999,123.779999,18.867754,101.181351,20.752874,21.775269,42.97649,34.92775,55.060188,53.389999,26.07,21.453178,44.513584,20.203209,23.127501,53.575138,443.796539,445.905914,39.067436,40.22353,48.924999,80.889999,23.110001,19.243837,59.174229,128.606674,69.835754,38.964371,41.149719,38.07,45.071777,69.559998,37.767376,33.39925,27.369207,116.81813,20.09,27.354029,12.6,22.909748,33.41,34.822857,35.257156,56.066544,13.498343,124.559998,31.504519,43.580242,69.960342,51.82859,273.670013,31.405462,32.115299,3.60062,36.790001,21.846586,23.337784,16.99,32.638138,34.970001,100.470001,60.329388,47.57,81.910004,42.857925,52.260563,99.781288,110.187653,23.827187,39.755592
18.242046,57.321556,47.279999,41.860142,54.286655,35.389999,43.040001,116.190002,14.504558,3.77,91.615402,301.220001,84.378052,17.152693,31.283331,132.309998,218.130005,875.669983,64.650002,14.58,48.485691,56.32,125.739998,19.914736,101.605339,20.688204,21.863394,43.222122,34.937401,56.191509,53.650002,26.120001,21.333492,44.176144,20.491583,24.059999,53.288738,442.217468,444.319305,38.730652,40.717648,48.994999,79.82,23.41,19.210911,59.716072,129.333328,70.285995,39.104431,41.451202,38.580002,44.645466,69.57,37.931602,33.8162,27.563131,115.228485,20.33,27.345446,13.24,22.917759,33.560001,34.925713,35.300083,56.251972,13.526445,125.300003,31.958286,43.510639,68.669792,51.868759,270.059998,31.550381,31.82955,3.639545,37.040001,22.094738,23.661648,17.549999,32.991802,34.849998,100.900002,63.798878,47.84,79.800003,43.063606,51.690498,99.271004,110.237328,23.645599,40.142487
18.270325,57.847237,47.700001,42.334877,54.105911,34.27,43.990002,117.209999,14.65565,3.81,92.546021,305.570007,85.541237,17.36257,31.897394,134.929993,220.199997,904.349976,64.669998,14.96,49.336666,57.52,127.959999,20.250479,102.401436,20.930738,22.418573,43.749771,35.463463,56.807877,54.43,26.530001,21.630651,44.241756,20.947138,24.219999,53.809464,450.421722,452.562561,39.538944,41.74902,49.595001,79.449997,25.83,19.09568,60.248592,130.820007,72.959358,40.098213,41.384773,38.285,46.160255,71.089996,37.940739,35.475525,27.950968,119.192772,20.84,27.19944,13.57,23.478481,33.98,35.58857,35.609131,56.569836,13.713793,128.089996,32.768581,43.935925,69.212318,52.439194,278.290009,32.349773,32.807343,3.678471,38.029999,22.738089,23.779415,17.889999,33.530712,35.310001,101.650002,63.898006,48.380001,80.720001,43.817745,53.344467,100.407516,113.806206,23.953501,40.537987
17.836666,58.589516,47.450001,42.275524,53.902596,35.029999,43.610001,117.279999,14.504558,3.8,92.266808,304.209991,86.235397,17.248093,31.974144,139.699997,227.759995,908.359985,64.459999,14.94,49.544456,58.639999,134,20.19747,103.292725,21.173273,22.956123,43.686092,35.477936,57.049747,54.380001,26.57,21.684305,45.150948,20.997292,24.545,53.592491,451.592316,453.738739,39.564205,41.564705,49.455002,77.279999,26.84,19.112141,59.688042,131.21666,72.640465,39.684689,40.32703,37.544998,45.470882,72.699997,38.707211,35.296829,28.153706,125.963387,21.123333,27.388384,13.5,23.478481,36.400002,35.168571,35.403099,56.366749,13.826202,127.809998,33.03598,44.028713,69.286308,53.628254,272.390015,32.223557,33.142208,3.73686,37.709999,22.618612,24.260302,18.129999,33.631771,35.650002,103.470001,63.689831,48.419998,79.440002,43.689209,52.316765,100.639458,115.801811,23.969296,39.987732
18.072353,59.464787,47.630001,42.029694,53.917652,35.259998,44.419998,117.169998,14.309031,3.82,90.887817,300.98999,86.319824,16.914196,31.573303,133.889999,227.570007,928.580017,64.43,14.78,49.198132,59.189999,130.149994,20.157707,103.898445,21.270285,22.788694,43.786171,35.429688,57.02634,54.34,26.530001,21.754467,46.575699,20.596071,25.0875,52.898174,450.810242,452.952942,39.404236,41.270588,49.325001,78.370003,26.84,19.049805,59.716072,131.210007,72.593544,39.117756,40.674503,37.865002,44.94479,73.540001,38.479088,35.467026,28.003857,127.43528,21.146667,27.225208,14.17,23.270212,36.880001,36.262856,35.780811,56.199001,13.891769,128.199997,32.825291,43.595699,69.442467,53.226551,270.98999,32.167454,33.026115,3.688202,37.68,22.655375,24.240675,18.26,33.564392,34.889999,102.379997,63.362709,48.639999,78.989998,43.67207,52.027721,99.57251,116.671242,23.740341,39.875366
17.836666,58.932804,47.389999,41.894062,54.399601,34.900002,44.27,114.370003,14.362356,3.72,89.018097,300.75,86.357346,16.647078,31.436844,134.559998,221.820007,935.380005,62.619999,14.5,48.802334,58.889999,127.050003,19.874979,103.40519,21.189444,22.568384,43.676994,35.719254,56.722054,54.25,26.440001,22.163059,47.775475,20.491583,25.1975,52.056324,446.610992,448.733734,38.949558,41.180393,48.744999,79.019997,25.93,18.950066,59.463837,130.976669,71.24279,38.931007,40.725601,37.915001,44.30986,73.660004,38.031982,35.15218,28.083189,124.324699,20.993334,27.12215,14.14,22.973831,36.82,36.557144,35.626289,55.236599,13.685686,127.199997,32.833416,43.402378,69.910995,52.696278,254.5,31.671926,32.596287,3.727128,37.290001,22.296938,23.612576,17.959999,33.454933,33.57,103.510002,62.995937,48.549999,77.330002,43.055038,51.754738,98.691132,115.246964,23.542965,39.382637
17.78953,58.898598,47.099998,41.665165,54.211346,34.889999,43.830002,114.650002,14.122393,3.69,95.092537,296.910004,85.832031,16.704317,31.803576,135.330002,217.759995,927.580017,63.34,14.4,48.139366,57.900002,129.630005,19.958916,103.535339,21.11668,22.392134,44.277428,35.622726,56.160301,53.900002,26.34,21.878281,47.616131,19.956623,25.24,52.26461,443.662048,445.770782,38.671711,41.164707,48.384998,78.550003,26.440001,18.866951,59.902916,129.979996,70.511139,38.957699,40.74604,38.025002,44.001446,72.370003,37.384125,34.8969,27.554316,121.371147,20.82,27.534386,13.81,22.83765,37.080002,35.601429,35.797989,53.797405,13.676323,125.449997,32.679451,43.069897,69.67263,52.390991,253.229996,31.265221,32.323151,3.688202,37.27,21.717909,23.563507,18.059999,33.387573,34.060001,102.169998,62.807594,48.299999,78.050003,42.583683,51.080303,97.508232,115.106255,23.487698,39.408577
17.893232,58.781296,47.509998,41.622772,54.474907,35.599998,44.080002,114.129997,13.909088,3.71,93.383568,295.73999,86.188492,16.694777,31.829166,135.740005,216.889999,933.75,63.299999,14.42,48.119576,58.52,128.059998,19.852886,101.843582,21.229858,22.753445,44.486675,35.178711,56.807877,53.299999,26.639999,22.109407,47.70985,19.8605,25.2875,51.466152,444.6633,446.776764,39.008503,41.513725,48.5,78.290001,26.76,18.659166,59.977661,131.539993,71.214653,38.971031,40.444557,37.830002,43.983311,72.620003,37.858616,34.760735,28.823616,121.901016,21.156666,28.247227,13.95,23.118019,37.049999,35.771427,36.441833,53.4972,13.769998,125.610001,32.614628,43.309605,69.606873,53.306896,252.490005,31.382084,32.658966,3.697934,37.23,21.727098,24.535095,18.469999,33.387573,34.810001,106.029999,62.738201,48.299999,77.669998,42.755089,53.56929,98.041679,116.307243,23.685072,39.399937
17.534992,57.944847,47.18,41.53801,54.565266,35.849998,43.900002,114.089996,13.926865,3.65,92.749062,297.26001,85.813286,16.437201,31.411268,138.190002,212.350006,969.890015,64.25,14.23,48.22842,58.650002,128.270004,19.711529,100.316673,21.060089,22.647694,44.650429,35.309025,56.924915,52.919998,26.65,22.010353,47.503647,19.864677,25.280001,51.388042,443.54248,445.650665,38.696976,41.584312,48.419998,78.709999,27.290001,18.709038,60.211224,130.623337,71.017677,38.490814,40.444557,37.785,43.266743,72.580002,37.356743,34.556519,28.347626,121.331879,21.233334,28.084051,13.99,22.981842,37.189999,36.107143,36.501926,53.329441,13.573281,125.75,32.736176,43.247734,69.327385,53.242611,250.009995,31.325994,32.596287,3.717396,37.27,21.828201,24.760818,18.57,33.497032,33.709999,105.800003,62.698551,48.759998,77.150002,42.515133,54.195557,98.227249,115.206322,23.250853,39.157906
17.742395,59.590954,47.200001,41.885574,54.821308,35.950001,44.439999,109.260002,13.909088,3.65,91.547714,296.690002,85.738228,16.3895,32.153255,136.729996,206.889999,958.02002,64.610001,14.26,48.416424,58.869999,126.559998,19.782215,100.403427,21.294535,22.383324,44.659523,35.420033,57.221397,52.970001,26.68,21.989717,46.556946,19.551222,25.3675,51.118999,441.101654,443.198212,38.183372,41.764706,48.525002,78.720001,27.25,18.817083,60.416752,129.526672,71.467934,39.184452,39.785385,37.349998,43.520706,72.900002,37.165127,34.684158,28.100815,123.372871,20.92,28.230045,13.83,22.99786,37.189999,36.657143,36.510529,53.4972,13.460876,126.959999,32.703758,43.580242,68.891724,53.395275,245.960007,31.657904,32.654484,3.727128,37.27,22.287743,24.54491,18.66,33.438087,33.209999,105.279999,62.391258,49.139999,77.480003,43.012177,54.733501,97.647408,115.45652,23.085051,39.235687
15.42325,62.422825,47.139999,42.029694,54.964375,36.68,44.77,110.120003,13.980189,3.69,91.25161,293.970001,86.357346,16.656618,32.426167,141.529999,211.25,953.609985,64.769997,14.21,48.4758,58.779999,126.099998,19.813137,100.33403,21.278366,22.312824,44.841476,35.395897,57.47887,53.73,26.549999,22.336403,46.285126,19.613916,25.385,51.145027,438.979584,441.066071,38.469643,42.023529,48.5,79.639999,27.33,18.71735,60.72504,128.53334,70.792519,39.584648,39.754726,37.224998,43.983311,74.650002,37.019127,34.786278,28.277111,126.846527,20.6,27.875443,14.97,23.077967,37.150002,37.027142,36.304482,53.762085,13.50771,127.540001,32.663246,43.603424,68.546494,54.029968,244.389999,31.718672,32.524639,3.697934,37.810001,22.738089,24.54491,18.6,33.48019,30.73,105.449997,62.500294,49.32,77.529999,43.31213,54.926182,98.227249,116.449036,22.911364,39.30484
15.244128,63.561466,46.84,41.436283,54.730938,36.740002,44.380001,109.690002,13.980189,3.82,90.614319,291.339996,87.229729,16.637539,31.743876,138.509995,211.520004,940,65.940002,14.42,48.19873,57.720001,124.459999,19.375788,98.711662,21.32688,22.295191,44.841476,34.932564,57.38525,53.02,26.66,22.3818,45.732101,19.404945,25.25,50.485428,433.280945,435.340332,38.267574,41.494118,48.264999,79.849998,27.299999,18.758905,60.510159,128.646667,69.845131,39.497272,39.070004,36.450001,43.747475,73.349998,37.484501,34.335278,27.854012,124.138252,20.190001,27.979229,14.82,23.021891,36.82,37.401428,36.338833,54.256531,14.079116,126.389999,32.428253,43.285267,68.020401,53.79697,241.270004,31.153019,32.170902,3.659008,37.709999,22.682945,23.946253,18.42,32.983376,30.040001,103.5,61.766754,49.25,78.25,43.243565,54.990414,98.366425,116.907761,22.737673,38.967724
14.819896,63.48624,45.869999,40.546192,53.92519,36.040001,43.16,106.150002,13.615798,3.69,89.86657,286.470001,85.419281,16.437201,30.720432,134.919998,206.529999,938.789978,63.830002,14.42,46.546261,56.84,123.120003,19.000286,96.985207,19.790821,22.171825,44.54126,34.198978,56.620628,51.279999,26.48,21.948444,44.776039,18.890877,24.807501,49.374527,428.224915,430.260254,37.922367,40.666668,47.830002,78.07,26.6,18.310091,59.631992,127.910004,68.560036,38.354763,38.702095,36.095001,42.813206,72.220001,37.311127,33.535393,27.474985,120.694061,19.526667,27.49489,14.13,22.236876,36.200001,36.201427,36.081287,55.766354,14.172791,123.18,32.039314,42.555824,66.507935,53.788937,233.820007,30.334921,31.673906,3.590888,36.919998,22.434792,23.691088,18.33,32.545509,30.1,99.209999,61.122417,48.700001,76.959999,42.300884,53.007244,96.626854,115.998665,22.34292,38.060085
