series1,series2,log,i1test,urtest,alpha,alpha.se,beta,beta.se,rho,rho.raw,rho.se,s1.i1.stat,s1.i1.p,s2.i1.stat,s2.i1.p,r.stat,r.p,eps.ljungbox.stat,eps.ljungbox.p,s1.dsd,s2.dsd,residuals.sd,eps.sd,is.cointegrated
MMM,YUM,FALSE,pp,pp,13.4885596643378,0.522962527529503,0.286857989912375,0.00260317926405837,0.986634683875614,0.981429452350046,0.0055989004910789,-12.9502721700477,0.38735354609792,-11.5696114785041,0.464369453109674,-22.7334957691204,0.034873201061999,0.173185171351029,0.677296421280874,1.52399262000157,0.752565042879295,3.49512291933468,0.708865419302281,TRUE
MSCI,YUM,FALSE,pp,pp,30.9558153856707,0.413911223777271,0.356657356421712,0.00299270883133781,0.981460089522955,0.976273688889437,0.00596118038295792,-0.957111427854713,0.988134814414487,-11.5696114785041,0.464369453109674,-27.6354911685123,0.0132418632240271,1.40169287094428,0.236440334434026,0.967786666014766,0.752565042879295,3.2549490600072,0.704880209402735,TRUE
MTD,YUM,FALSE,pp,pp,26.1903921988136,0.430430551903906,0.0786692430318775,0.000630736230933794,0.983403858562682,0.978210384349583,0.00629766345082825,-6.60912545168432,0.741074897767139,-11.5696114785041,0.464369453109674,-26.3889915891942,0.0173073101773297,0.678547837758223,0.410087219852873,4.89950020691013,0.752565042879295,3.12165137720586,0.710813928336376,TRUE
MXIM,YUM,FALSE,pp,pp,15.517642574252,0.601729672238508,1.20842719481364,0.0127959181741934,0.982234054590275,0.97704483741663,0.00581798220595817,-8.16224720189443,0.654438781431863,-11.5696114785041,0.464369453109674,-26.3529547526409,0.017424843989457,1.60807557674869,0.204762527798503,0.548459105129128,0.752565042879295,4.00795221495922,0.847088199684847,TRUE
NEE,YUM,FALSE,pp,pp,14.6114440203699,0.55221693108508,0.41068596215484,0.00391919870132017,0.982741480278352,0.977550416529361,0.00582965862100291,-11.0617710426483,0.492697768693824,-11.5696114785041,0.464369453109674,-26.1129421405734,0.0182076429239082,0.89937403737803,0.342949610182192,1.01531459095238,0.752565042879295,3.65656735454137,0.77408974358885,TRUE
NTRS,YUM,FALSE,pp,pp,7.7950367148911,0.615939071488665,0.714849786179425,0.00707070174694835,0.983722473311152,0.978527839625536,0.00574536784752849,-14.2804857339175,0.31315167682747,-11.5696114785041,0.464369453109674,-30.5499582771849,0.00897000512996688,0.377425268688911,0.538984420210803,0.914806113438467,0.752565042879295,3.77495672033048,0.787491031315245,TRUE
NVDA,YUM,FALSE,pp,pp,45.0849397292841,0.411851022643852,0.158586219919577,0.00174484309790934,0.98717970722438,0.981972492301633,0.005073953386147,-0.877101989527303,0.989411784407774,-11.5696114785041,0.464369453109674,-21.3408281259062,0.0454743134527508,0.225766114440575,0.634681118408942,2.29991867289059,0.752565042879295,4.14330749493398,0.763788966275675,TRUE
PKG,YUM,FALSE,pp,pp,22.5608279739356,0.511071815420137,0.469456749990739,0.00481577828635545,0.98805780724756,0.98284739682665,0.00533621397170263,-5.73436098999042,0.789870940742537,-11.5696114785041,0.464369453109674,-21.6511147328263,0.0431123836633051,1.53982675843463,0.214643593660021,1.0549206049684,0.752565042879295,3.89823857026201,0.754273770855515,TRUE
PKI,YUM,FALSE,pp,pp,9.65321858766502,0.547372709396855,0.905976343405244,0.00777008282224093,0.979229813106522,0.974051528683005,0.00627872573469161,-13.9269170134266,0.33287441961748,-11.5696114785041,0.464369453109674,-31.5350990041065,0.00844084898568437,2.23130729664829,0.135239378695449,0.644759038795209,0.752565042879295,3.32060360031973,0.756905561623117,TRUE
PLD,YUM,FALSE,pp,pp,10.501938612337,0.598492082046255,1.09155895384589,0.0113052615978407,0.988103872096116,0.982893294040387,0.00522116157998828,-8.72167413389807,0.623232871943056,-11.5696114785041,0.464369453109674,-22.0734816981985,0.0398972880215927,0.026330986502607,0.871094612369536,0.496634391752559,0.752565042879295,3.9311503186776,0.744830117956052,TRUE
PNC,YUM,FALSE,pp,pp,16.6587499186447,0.537033052785025,0.438713666250179,0.00440442562350936,0.98702962673412,0.981822957970031,0.00524751622526675,-4.6475717590099,0.850494132861516,-11.5696114785041,0.464369453109674,-24.0974306540746,0.0247812151641932,0.6206779987647,0.430795448953968,1.10264115200261,0.752565042879295,3.82494039758483,0.729050719134451,TRUE
RJF,YUM,FALSE,pp,pp,15.3794860273245,0.584521249035167,0.704326830098815,0.00758879144991435,0.987600383929456,0.982391638120018,0.00526718451265414,-8.36566173424756,0.643091927853354,-11.5696114785041,0.464369453109674,-24.3940374373553,0.0238138348590375,0.000128344930439534,0.990961005313129,0.845563840794841,0.752565042879295,4.06895943719276,0.777994218503094,TRUE
RMD,YUM,FALSE,pp,pp,12.5487872933767,0.664897540860512,0.742427030375805,0.00826379703640772,0.980957766573491,0.975773193945917,0.00603806113746964,-9.34211826520978,0.588623305801452,-11.5696114785041,0.464369453109674,-30.1394547485338,0.00919050201787261,1.22289417108428,0.26879341671796,0.935169355484788,0.752565042879295,4.18487359398573,0.917873562650623,TRUE
ROL,YUM,FALSE,pp,pp,26.94906006947,0.433257680974872,1.59857549426112,0.0128288363401176,0.978114946900566,0.972940719592205,0.00638828122327203,-4.49200786753187,0.859171785722817,-11.5696114785041,0.464369453109674,-31.1008694497936,0.00867409001451863,4.53485791596977,0.0332112137492185,0.216816913883954,0.752565042879295,3.1243778694618,0.724916394625261,TRUE
ROP,YUM,FALSE,pp,pp,12.9833162153684,0.549793176235418,0.245496532914461,0.00234237206821727,0.984837414610124,0.979638723536081,0.0055352062347786,-6.08793341589215,0.770147991257589,-11.5696114785041,0.464369453109674,-25.3227404658795,0.020784878443423,1.75979852430162,0.184649647884473,1.98263386625478,0.752565042879295,3.65598926171813,0.735165731380618,TRUE
SCHW,YUM,FALSE,pp,pp,20.3621586540044,0.548411647932613,1.14726716481765,0.0125140336625285,0.987341050020303,0.982133247954185,0.0051713949542757,-10.7789762311678,0.508472606811391,-11.5696114785041,0.464369453109674,-24.5850679908015,0.0231907904598404,0.052905471656927,0.818082526945346,0.528403772963481,0.752565042879295,4.11246540288085,0.772433998359047,TRUE
SNPS,YUM,FALSE,pp,pp,20.3762548813882,0.443360094283937,0.653768739280392,0.00480171461719379,0.976407856641788,0.971239841614079,0.00684730964143661,-5.78277939778452,0.787170068895336,-11.5696114785041,0.464369453109674,-34.5777602967187,0.00680652114402935,0.672228220063473,0.412275825169381,0.625095138019814,0.752565042879295,2.87778613178795,0.713928814680635,TRUE
SPGI,YUM,FALSE,pp,pp,24.3754841594716,0.415426250028159,0.307648983259869,0.00225562534061814,0.976308533490902,0.971140879910566,0.00656848426588694,-4.35810350171118,0.866641228613223,-11.5696114785041,0.464369453109674,-35.5470311675326,0.00628588929646786,2.00598847448921,0.156679134947138,1.35983049414624,0.752565042879295,2.87308327961615,0.68554473778501,TRUE
SWK,YUM,FALSE,pp,pp,15.1247735507184,0.476704674559733,0.398451633827275,0.00306700178725342,0.979305906065192,0.97412734473141,0.00658466712913273,-10.9499506364046,0.498935325873536,-11.5696114785041,0.464369453109674,-30.5727956620285,0.00895773831145144,0.260374158410505,0.609863219458159,1.211824212691,0.752565042879295,3.006159563225,0.716857632206586,TRUE
SYK,YUM,FALSE,pp,pp,18.3410139986126,0.474992954942226,0.373318544697562,0.00303387824848492,0.979104594621662,0.973926765881356,0.00632595128071621,-14.3216707818262,0.310854295697234,-11.5696114785041,0.464369453109674,-30.1384168997715,0.00919105948548552,5.29977591062522,0.0213281680895879,1.12026892092681,0.752565042879295,3.16078879976357,0.725604499283541,TRUE
TFC,YUM,FALSE,pp,pp,-1.00851370135236,0.762699279351611,1.61841750357057,0.0186855074083261,0.988583521225591,0.983371197676329,0.00504772676010068,-9.37478045182441,0.586801346255185,-11.5696114785041,0.464369453109674,-23.6414017829759,0.0279621381533297,0.167829526946327,0.68204802365539,0.419762389423648,0.752565042879295,4.31786584068752,0.791569948098119,TRUE
TFX,YUM,FALSE,pp,pp,27.0804841302934,0.444523001903265,0.19683511374453,0.001630023183819,0.979209028294838,0.974030819509433,0.00637026860322117,-9.92500799416951,0.556108596402809,-11.5696114785041,0.464369453109674,-30.909014575837,0.00877714248467887,1.9819638991111,0.159183666892106,2.06105767033754,0.752565042879295,3.21589763634772,0.743366497965962,TRUE
TMO,YUM,FALSE,pp,pp,13.9905095543341,0.576430666052424,0.304770298963395,0.00321575496680778,0.987351224919937,0.982143385826291,0.00510978206432199,-17.2487728065281,0.14757491885315,-11.5696114785041,0.464369453109674,-22.0502511827367,0.0400741208118896,2.01632983025225,0.155614874339246,1.69915621356235,0.752565042879295,3.99557816880254,0.741199012433978,TRUE
TTWO,YUM,FALSE,pp,pp,39.6738055968923,0.421561368038074,0.360862849237764,0.00360600040689081,0.986174948050651,0.980971389552011,0.00550589195108523,-3.15015110097902,0.927474378854899,-11.5696114785041,0.464369453109674,-21.7693506404053,0.0422123612128844,0.728307365842179,0.393432387874681,1.08399900586439,0.752565042879295,3.80922459663578,0.760846696240699,TRUE
TXN,YUM,FALSE,pp,pp,25.6906659851962,0.452817315937453,0.538575692674242,0.00469125625946375,0.98183807378992,0.976650297631976,0.00597347800909961,-6.477166560041,0.748435818368719,-11.5696114785041,0.464369453109674,-27.4916831418391,0.0137108917849666,1.12610803409462,0.2886070273521,0.823533069726917,0.752565042879295,3.36780595591036,0.730508324811941,TRUE
UNH,YUM,FALSE,pp,pp,29.0623124681161,0.414528496413172,0.221610396003232,0.00172208357243652,0.979588369854754,0.974408780605591,0.00645160082278295,-9.58185271147593,0.5752504576178,-11.5696114785041,0.464369453109674,-30.7156808649429,0.00888098929379029,3.08403344295546,0.0790642274656161,1.5505236676176,0.752565042879295,3.03274728267497,0.709208104022602,TRUE
VAR,YUM,FALSE,pp,pp,1.17948766147316,0.732620446350456,0.676168131966862,0.00738853233082676,0.983034516140899,0.977842386003644,0.00573737808761199,-6.51970753695867,0.74606280091226,-11.5696114785041,0.464369453109674,-28.451194279163,0.0106140758540076,0.17976840130409,0.671572348367903,1.04069672301628,0.752565042879295,4.11877763243675,0.858433707028183,TRUE
WAT,YUM,FALSE,pp,pp,10.8587301593044,0.510821347787318,0.329538156289925,0.00243738878809511,0.970243103348139,0.965097522504807,0.00738143158885035,-13.4196393330521,0.361171343619265,-11.5696114785041,0.464369453109674,-42.6617007697914,0.00246433260746622,1.30086107289964,0.254055998634608,1.7679240540695,0.752565042879295,2.89668881106227,0.775418085763204,TRUE
WLTW,YUM,FALSE,pp,pp,-12.006659259605,0.741678731608147,0.583845908286909,0.00519553826379799,0.972799231158652,0.96764434829789,0.00701735995097163,-15.4070791982345,0.250308128069025,-11.5696114785041,0.464369453109674,-39.6186175794246,0.00409888706627657,5.00213575458742,0.0253160606204427,1.26110149473891,0.752565042879295,3.43380640703477,0.873468253403995,TRUE
XLNX,YUM,FALSE,pp,pp,11.2694604227849,0.655184959496133,0.942735516073095,0.0106670676242652,0.986009568108857,0.980806611445185,0.00544737188790672,-10.853098018945,0.504337951026693,-11.5696114785041,0.464369453109674,-23.6632818534167,0.0277955850729949,0.349450237440499,0.554424502395157,0.72161903477398,0.752565042879295,4.24420813313412,0.8394839924479,TRUE
XYL,YUM,FALSE,pp,pp,21.4772138070443,0.489394117111572,0.82951917537534,0.00782541209126153,0.98478102917627,0.979582543294739,0.00553616232283087,-2.00290314589231,0.968597102461652,-11.5696114785041,0.464369453109674,-23.9100232307973,0.0259173673332449,0.507947498757221,0.476028720563484,0.527915917869188,0.752565042879295,3.6190784472569,0.727861372972995,TRUE
AIV,ZBH,FALSE,pp,pp,34.6074599276674,1.33949545597666,2.06359082537594,0.034422158661356,0.989211667202722,0.98399705776431,0.00472864608997645,-20.3776461318783,0.0665375142521076,-16.8795113523531,0.168173032489581,-24.6880325715608,0.0228549724234037,0.160057265790523,0.689103799048999,0.389242675776363,1.36423666087767,8.25429236829835,1.41789734355737,TRUE
AMCR,ZBH,FALSE,pp,pp,9.79713215443246,2.11280071218573,10.5210530060298,0.217558291025056,0.986614447943712,0.981409290058825,0.00517747578148893,-20.9304745811488,0.0584096518128911,-16.8795113523531,0.168173032489581,-21.6678809809932,0.042984757461853,1.92010408735306,0.16584518627208,0.107965053041587,1.36423666087767,9.56674332184113,1.79930299884541,TRUE
APD,ZBH,FALSE,pp,pp,35.721467594028,1.181637512925,0.589465307283949,0.00857672678294577,0.990527644196078,0.985308245779242,0.00492801234660944,-19.9679552266491,0.0725609222816607,-16.8795113523531,0.168173032489581,-22.7738039663341,0.0345663714095601,0.278305675122498,0.597813893618233,1.33623501902217,1.36423666087767,7.4426972470491,1.3297459448327,TRUE
AVB,ZBH,FALSE,pp,pp,25.6560402581511,1.58370222711057,0.542408718375617,0.00997311670258329,0.990027423309549,0.98480984524903,0.00444788642070526,-12.3901979938891,0.418595560109695,-16.8795113523531,0.168173032489581,-22.4951175216266,0.036687757898661,0.520097710934878,0.470800004267194,1.53515491729218,1.36423666087767,8.84687478643446,1.42976023951247,TRUE
BLL,ZBH,FALSE,pp,pp,30.5671720260961,1.14281817087077,2.24327412270927,0.0279357922240903,0.981249290600436,0.976063657086325,0.00591288862839833,-20.1520052027148,0.0698549600805886,-16.8795113523531,0.168173032489581,-31.6678742161491,0.00836953042444666,0.521910580910851,0.470027818564806,0.408680136304342,1.36423666087767,6.56448100633181,1.40864512794891,TRUE
BXP,ZBH,FALSE,pp,pp,-28.4416167403304,2.00818821222026,1.20837087032543,0.0169047362244815,0.976467906427554,0.971299672872372,0.00636487176090526,-15.9313569664558,0.221062906492883,-16.8795113523531,0.168173032489581,-37.0184766472937,0.00549552057521384,2.45537080468271,0.117123507313415,1.24796661138168,1.36423666087767,7.21577997633537,1.66818013957368,TRUE
CHD,ZBH,FALSE,pp,pp,36.926878403985,1.20422903157688,1.70097893576839,0.025577703434755,0.989194233668326,0.983979687672375,0.0049326628742209,-17.6255473327179,0.126557711619568,-16.8795113523531,0.168173032489581,-21.6081416207108,0.0434394988896386,0.0853229251325629,0.770209492514565,0.394155687279573,1.36423666087767,7.63534908088624,1.36691859803817,TRUE
DUK,ZBH,FALSE,pp,pp,5.45628798112557,1.83293763943684,1.53456068442972,0.0264111034163376,0.98802455671351,0.982814267294784,0.00497028768814029,-18.3150197677286,0.0968629133400766,-16.8795113523531,0.168173032489581,-26.6848663928818,0.0163423172169078,0.000607840947111386,0.980330603150973,0.602203827555447,1.36423666087767,8.4437923722205,1.52440109334561,TRUE
EFX,ZBH,FALSE,pp,pp,55.2208216495379,1.05425660035288,0.499952664981944,0.00853903978348623,0.991434525311515,0.986211826659102,0.00433292685962745,-14.6692332625203,0.291466592507114,-16.8795113523531,0.168173032489581,-20.8526287619206,0.0491905312825557,0.72390650417794,0.394865486900084,1.35605410097163,1.36423666087767,8.39736370538114,1.32193278350444,TRUE
EIX,ZBH,FALSE,pp,pp,37.5621050820857,1.37400535537552,1.18776374751793,0.0211355694967817,0.989102198501659,0.983887987431342,0.00468781367144308,-8.13897409769823,0.655736999914961,-16.8795113523531,0.168173032489581,-24.0375286458227,0.0249765850150824,0.510566480144613,0.474893733947425,0.655963633587658,1.36423666087767,8.64677783240325,1.47276729377865,TRUE
ESS,ZBH,FALSE,pp,pp,35.7088975670944,1.33591703863506,0.360993284813656,0.00614105394729174,0.990641108259903,0.985421296935428,0.00457629012222743,-17.0237523794846,0.160126990764134,-16.8795113523531,0.168173032489581,-22.3188272047833,0.0380296957769215,0.0489422789252238,0.824914114961564,2.10975419300525,1.36423666087767,8.37312190238525,1.39150017436837,TRUE
ETR,ZBH,FALSE,pp,pp,4.53162124708481,1.79132053554127,1.59606272429081,0.0262521410206501,0.986047506643621,0.980844411917639,0.00531799318869426,-13.8381066833145,0.337828430525075,-16.8795113523531,0.168173032489581,-27.9726981043256,0.0121420658935022,0.0545850393177813,0.815268808659899,0.678399459582433,1.36423666087767,8.16958654654084,1.57673168685108,TRUE
HSY,ZBH,FALSE,pp,pp,-9.98654231286068,2.6054163157837,1.26958366446592,0.0279644551458419,0.990933843417185,0.985712966798743,0.00461954475797178,-19.7508039571139,0.0757535503919047,-16.8795113523531,0.168173032489581,-21.480806604565,0.0444087845795998,0.96668711781782,0.325507794181275,1.03373190893096,1.36423666087767,9.95182186410384,1.67041248078146,TRUE
IPG,ZBH,FALSE,pp,pp,28.5384748325323,1.35238950013909,4.21510695172851,0.0647965818735836,0.98807585944973,0.982865383334961,0.00516408844246478,-18.8555366496408,0.0889160595411189,-16.8795113523531,0.168173032489581,-22.5439402911605,0.0363161145495978,0.00284478877682861,0.957463749901114,0.257421928127817,1.36423666087767,7.76555299138457,1.45594140022494,TRUE
IRM,ZBH,FALSE,pp,pp,40.2886032289463,1.42404285365544,2.53576972874135,0.049447255896747,0.989874195767334,0.984657175317927,0.00441479171925437,-11.3759863127627,0.475170237003365,-16.8795113523531,0.168173032489581,-21.7010219725324,0.0427324852289481,0.13929030861307,0.708987563250369,0.370839190451821,1.36423666087767,9.20713878246902,1.47679984920521,TRUE
JCI,ZBH,FALSE,pp,pp,11.757599048993,1.68812442889636,2.76982675077318,0.04621700572348,0.988168233750189,0.982957421475644,0.00500123705297926,-11.718346251091,0.456072741625721,-16.8795113523531,0.168173032489581,-22.7743595975906,0.0345621418940489,0.0109637078603315,0.916607731294818,0.429859957806512,1.36423666087767,8.25616541969936,1.50010348002326,TRUE
LEG,ZBH,FALSE,pp,pp,39.5769519215274,1.18201633068465,1.7127369583219,0.0267172275754612,0.990422403480097,0.985203388045275,0.00455085632800003,-8.94489583985804,0.610781136151261,-16.8795113523531,0.168173032489581,-20.9817266561376,0.0482078264048544,1.55474902169279,0.212435723776246,0.453604526691741,1.36423666087767,7.85240857162016,1.29839466922745,TRUE
